source_file,a_left_before_put,action,action_cost,answer_correct,answer_given,answer_score,answerer,ask_constraint,ask_container_matches,asked_player,asked_player_present,b_left_before_a,b_put_or_moved,blue_score_after,character,epistemic_type,ks_opponent,ks_self,ks_teammate,optimal_action,question,red_score_after,round_num,scenario_desc,scenario_id,tell_truthful_about_question,told_player,told_player_present,was_optimal
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,"Tell(C, box, banana)",0.5,False,banana,0.0,C,,,,,TRUE,FALSE,-0.5,A,,Unknown,Believes X,Unknown,Pass,I am going to ask C what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B leaves the room. C leaves the room. You put a banana in the box. You leave the room.",36,TRUE,C,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,TRUE,Pass,0.0,True,brick,1.0,D,,,,,TRUE,FALSE,0.0,A,,Knows Truth,Believes X,Unknown,Pass,I am going to ask D what is in the box.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B leaves the room. You leave the room.",37,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,"Tell(D, box, brick)",0.5,False,ball,0.0,D,,,,,,FALSE,-0.5,A,,Unknown,Believes X,Knows Truth,Pass,I am going to ask D what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put a ball in the box. D leaves the room. You move the ball to the bag. You put a brick in the box. You leave the room.",38,TRUE,D,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,TRUE,Pass,0.0,True,ball,1.0,D,,,,,,FALSE,0.0,A,,Knows Truth,Believes X,Knows Truth,Pass,I am going to ask D what is in the box.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You leave the room.",39,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,apple,1.0,A,,,,,,FALSE,1.0,A,,Believes Truth,Knows X,Believes Truth,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put an apple in the bag. B leaves the room. D leaves the room.",1,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,A,,,,,,TRUE,1.0,A,,Believes False,Knows X,Believes Truth,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a ball in the bag. D leaves the room. C moves the ball to the box. C puts a brick in the bag. B leaves the room.",2,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,A,,,,,,FALSE,1.0,A,,Knows Truth,Knows X,Believes Truth,Pass,I am going to ask you what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. C puts a brick in the box. B leaves the room.",3,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,banana,1.0,A,,,,,,FALSE,1.0,A,,Believes Truth,Knows X,Believes False,Pass,I am going to ask you what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. C puts a stapler in the box. B leaves the room. D moves the stapler to the bag. D puts a banana in the box. C leaves the room.",4,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,A,,,,,,TRUE,1.0,A,,Believes False,Knows X,Believes False,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a banana in the bag. B leaves the room. C leaves the room. D moves the banana to the box. D puts a brick in the bag.",5,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,A,,,,,,FALSE,1.0,A,,Knows Truth,Knows X,Believes False,Pass,I am going to ask you what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D puts a stapler in the box. B leaves the room. D moves the stapler to the bag. C puts a brick in the box.",6,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,apple,1.0,A,,,,,,FALSE,1.0,A,,Believes Truth,Knows X,Knows Truth,Pass,I am going to ask you what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put an apple in the box. C leaves the room.",7,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,orange,1.0,A,,,,,,TRUE,1.0,A,,Believes False,Knows X,Knows Truth,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put an apple in the bag. C leaves the room. B moves the apple to the box. D puts an orange in the bag.",8,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,stapler,1.0,A,,,,,,FALSE,1.0,A,,Knows Truth,Knows X,Knows Truth,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, and C are in a room. Inside the room are an empty bag and an empty box. You put a stapler in the bag.",9,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,False,banana,0.0,A,,,,,TRUE,FALSE,0.0,A,,Unknown,Believes X,Unknown,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D leaves the room. B leaves the room. C puts a banana in the bag. You leave the room.",10,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,False,apple,0.0,A,,,,,FALSE,FALSE,0.0,A,,Knows Truth,Believes X,Unknown,Pass,I am going to ask you what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D puts an apple in the box. You leave the room. B leaves the room.",11,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,False,apple,0.0,A,,,,,,TRUE,0.0,A,,Unknown,Believes X,Knows Truth,"Ask(B, bag)",I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D leaves the room. B puts an apple in the bag. You leave the room. C leaves the room.",12,,,,False
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,True,orange,1.0,A,,,,,,FALSE,1.0,A,,Knows Truth,Believes X,Knows Truth,"Ask(B, bag)",I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put an orange in the bag. You leave the room.",13,,,,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,stapler,1.0,B,,,,,,TRUE,1.0,A,,Believes Truth,Knows X,Believes Truth,Pass,I am going to ask B what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a stapler in the bag. B leaves the room. D leaves the room.",14,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(B, box, stapler)",0.5,True,stapler,1.0,B,,,,,,FALSE,0.5,A,,Believes False,Knows X,Believes Truth,Pass,I am going to ask B what is in the box.,0.0,1,"You, B, and C are in a room. Inside the room are an empty bag and an empty box. You put an orange in the box. C leaves the room. You move the orange to the bag. You put a stapler in the box. B leaves the room.",15,TRUE,B,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(B, box, stapler)",0.5,True,stapler,1.0,B,,,,,,FALSE,0.5,A,,Knows Truth,Knows X,Believes Truth,Pass,I am going to ask B what is in the box.,0.0,1,"You, B, and D are in a room. Inside the room are an empty bag and an empty box. D puts a stapler in the box. B leaves the room.",16,TRUE,B,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(B, bag, apple)",0.5,True,apple,1.0,B,,,,,,FALSE,0.5,A,,Believes Truth,Knows X,Believes False,"Tell(B, bag, apple)",I am going to ask B what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put a brick in the bag. B leaves the room. C moves the brick to the box. D puts an apple in the bag. C leaves the room. D leaves the room.",17,TRUE,B,FALSE,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(B, bag, brick)",0.5,True,brick,1.0,B,,,,,,FALSE,0.5,A,,Believes False,Knows X,Believes False,"Tell(B, bag, brick)",I am going to ask B what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D puts an apple in the bag. B leaves the room. D leaves the room. C moves the apple to the box. C puts a brick in the bag.",18,TRUE,B,FALSE,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(B, box, banana)",0.5,True,banana,1.0,B,,,,,,TRUE,0.5,A,,Knows Truth,Knows X,Believes False,"Tell(B, box, banana)",I am going to ask B what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a stapler in the box. B leaves the room. D moves the stapler to the bag. C puts a banana in the box.",19,TRUE,B,FALSE,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,B,,,,,,FALSE,1.0,A,,Believes Truth,Knows X,Knows Truth,Pass,I am going to ask B what is in the bag.,0.0,1,"You, B, and C are in a room. Inside the room are an empty bag and an empty box. You put a brick in the bag. C leaves the room.",20,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,stapler,1.0,B,,,,,,FALSE,1.0,A,,Believes False,Knows X,Knows Truth,Pass,I am going to ask B what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put an apple in the box. C leaves the room. D leaves the room. You move the apple to the bag. You put a stapler in the box.",21,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,B,,,,,,TRUE,1.0,A,,Knows Truth,Knows X,Knows Truth,Pass,I am going to ask B what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a brick in the box.",22,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,TRUE,"Tell(B, bag, empty)",0.5,False,empty,0.0,B,,,,,TRUE,FALSE,-0.5,A,,Unknown,Believes X,Unknown,Pass,I am going to ask B what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B leaves the room. You leave the room. C leaves the room.",23,FALSE,B,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,True,stapler,1.0,B,,,,,TRUE,TRUE,1.0,A,,Knows Truth,Believes X,Unknown,Pass,I am going to ask B what is in the bag.,0.0,1,"You, B, and D are in a room. Inside the room are an empty bag and an empty box. B puts a stapler in the bag. B leaves the room. You leave the room.",24,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,TRUE,Pass,0.0,True,orange,1.0,B,,,,,,FALSE,1.0,A,,Unknown,Believes X,Knows Truth,Pass,I am going to ask B what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You leave the room. D leaves the room.",25,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,TRUE,Pass,0.0,True,orange,1.0,B,,,,,,FALSE,1.0,A,,Knows Truth,Believes X,Knows Truth,Pass,I am going to ask B what is in the box.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You leave the room.",26,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,orange,1.0,C,,,,,,FALSE,0.0,A,,Believes Truth,Knows X,Believes Truth,Pass,I am going to ask C what is in the bag.,1.0,1,"You, B, and C are in a room. Inside the room are an empty bag and an empty box. C puts an orange in the bag. C leaves the room. B leaves the room.",27,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(D, bag, apple)",0.5,True,apple,1.0,D,,,,,,FALSE,-0.5,A,,Believes Truth,Knows X,Believes False,Pass,I am going to ask D what is in the bag.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put an orange in the bag. B leaves the room. You move the orange to the box. D puts an apple in the bag. D leaves the room.",28,TRUE,D,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(D, bag, stapler)",0.5,True,stapler,1.0,D,,,,,,FALSE,-0.5,A,,Believes Truth,Knows X,Knows Truth,Pass,I am going to ask D what is in the bag.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. C puts a stapler in the bag. D leaves the room.",29,TRUE,D,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(C, box, brick)",0.5,True,brick,1.0,C,,,,,,TRUE,-0.5,A,,Believes False,Knows X,Believes Truth,Pass,I am going to ask C what is in the box.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a banana in the box. C leaves the room. D leaves the room. You move the banana to the bag. You put a brick in the box. B leaves the room.",30,TRUE,C,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(C, bag, orange)",0.5,True,orange,1.0,C,,,,,,FALSE,-0.5,A,,Believes False,Knows X,Believes False,Pass,I am going to ask C what is in the bag.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. C puts a banana in the bag. B leaves the room. C leaves the room. You move the banana to the box. You put an orange in the bag.",31,TRUE,C,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,"Tell(D, bag, brick)",0.5,False,stapler,0.0,D,,,,,,FALSE,-0.5,A,,Believes False,Knows X,Knows Truth,Pass,I am going to ask D what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D puts a stapler in the bag. D leaves the room. C leaves the room. You move the stapler to the box. You put a brick in the bag.",32,TRUE,D,FALSE,False
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,D,,,,,,FALSE,0.0,A,,Knows Truth,Knows X,Believes Truth,Pass,I am going to ask D what is in the bag.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put a brick in the bag. B leaves the room.",33,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,brick,1.0,C,,,,,,TRUE,0.0,A,,Knows Truth,Knows X,Believes False,Pass,I am going to ask C what is in the box.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a stapler in the box. B leaves the room. You move the stapler to the bag. C puts a brick in the box.",34,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,orange,1.0,D,,,,,,FALSE,0.0,A,,Knows Truth,Knows X,Knows Truth,Pass,I am going to ask D what is in the box.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. C puts an orange in the box.",35,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,True,apple,1.0,C,,,,,TRUE,FALSE,0.0,A,,Unknown,Believes X,Unknown,Pass,I am going to ask C what is in the box.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. D puts an apple in the box. B leaves the room. You leave the room. C leaves the room.",36,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,True,banana,1.0,C,,,,,TRUE,FALSE,0.0,A,,Knows Truth,Believes X,Unknown,Pass,I am going to ask C what is in the bag.,1.0,1,"You, B, and C are in a room. Inside the room are an empty bag and an empty box. You put a ball in the bag. B leaves the room. You move the ball to the box. C puts a banana in the bag. You leave the room.",37,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,TRUE,Pass,0.0,True,apple,1.0,D,,,,,,FALSE,0.0,A,,Unknown,Believes X,Knows Truth,Pass,I am going to ask D what is in the bag.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You leave the room. D leaves the room.",38,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,FALSE,Pass,0.0,True,orange,1.0,D,,,,,,TRUE,0.0,A,,Knows Truth,Believes X,Knows Truth,Pass,I am going to ask D what is in the bag.,1.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. B puts a brick in the bag. You leave the room.",39,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,ball,1.0,A,,,,,,FALSE,1.0,A,,Believes Truth,Knows X,Believes Truth,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. C puts a ball in the bag. D leaves the room. B leaves the room.",1,,,,True
anthropic-claude-opus-4.5_1764105782_game_data.json,,Pass,0.0,True,banana,1.0,A,,,,,,TRUE,1.0,A,,Believes False,Knows X,Believes Truth,Pass,I am going to ask you what is in the bag.,0.0,1,"You, B, C, and D are in a room. Inside the room are an empty bag and an empty box. You put a brick in the bag. C leaves the room. B moves the brick to the box. B puts a banana in the bag. B leaves the room.",2,,,,True
